kicks,kicks_prop,marks,marks_prop,handballs,handballs_prop,disposals,disposals_prop,effective_disposals,disposal_efficiency_percentage,goals,goals_prop,behinds,behinds_prop,tackles,tackles_prop,rebounds,inside_fifties,inside_fifties_prop,clearances,clearances_prop,clangers,free_kicks_for,free_kicks_against,contested_possessions,contested_possessions_prop,uncontested_possessions,uncontested_possessions_prop,contested_marks,contested_marks_prop,marks_inside_fifty,marks_inside_fifty_prop,one_percenters,bounces,goal_assists,goal_assists_prop,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers_prop,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,shots_at_goal,shots_at_goal_prop,spoils,margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
17,0.03563941299790356,12,0.04477611940298507,6,0.017699115044247787,23,0.028186274509803922,17,74,1,0.05,0,0,1,0.014084507042253521,1,2,0.022988505747126436,0,0,2,0,1,4,0.019230769230769232,18,0.029900332225913623,1,0.05263157894736842,2,0.07142857142857142,0,2,0,0,86,106,88,0,0,2,403,0.05042016806722689,3,0,0,0,0,0,9,13,0,3,1,2,16,10.9,0,1,0.025,0,45,6,14,90,0,0,0,0,154,0,1,0,0,0,0,0,0,1,-0.10852019488811493,Will Hoskin-Elliott,0,16073,20,Collingwood,2021,42,0
9,0.02050113895216401,2,0.011834319526627219,6,0.018518518518518517,15,0.019659239842726082,8,53,0,0,2,0.14285714285714285,3,0.02158273381294964,0,2,0.01834862385321101,0,0,1,0,0,5,0.01694915254237288,9,0.019313304721030045,0,0,0,0,2,0,1,0.0625,66,59,55,0,0,6,281,0.01948051948051948,2,2,0,0,1,0,2,4,2,4,0,1,18,3.2,1,4,0.09302325581395349,1,-23,9,9,63,0,0,0,0,24,1,0,0,0,0,1,0,0,0,0.20337150990962982,Oliver Hanrahan,0,15957,10,Hawthorn,2021,8,0
11,0.026252983293556086,4,0.024691358024691357,8,0.028268551236749116,19,0.027065527065527065,12,63,0,0,0,0,0,0,7,3,0.027522935779816515,0,0,6,0,1,4,0.014184397163120567,14,0.03571428571428571,0,0,0,0,2,0,0,0,66,58,51,0,0,2,463,0.05223880597014925,6,0,0,0,0,0,4,7,0,4,1,0,5,5.8,1,0,0,1,3,17,11,83,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0.04674222692847252,Braeden Campbell,0,15902,4,Sydney,2021,17,0
8,0.018604651162790697,4,0.022598870056497175,4,0.014652014652014652,12,0.017069701280227598,10,83,1,0.047619047619047616,0,0,5,0.033783783783783786,0,3,0.028037383177570093,0,0,1,1,0,2,0.006896551724137931,10,0.024630541871921183,0,0,0,0,2,0,1,0.08333333333333333,63,71,88,0,0,4,260,0.006666666666666667,1,0,0,0,1,1,5,6,2,2,0,0,12,9.7,0,2,0.046511627906976744,1,19,6,13,84,0,0,0,0,9,0,1,0,0,0,1,0,0,0,-0.02358841337263584,Tanner Bruhn,0,16079,21,Greater Western Sydney,2021,41,0
8,0.018223234624145785,2,0.01015228426395939,9,0.031141868512110725,17,0.023351648351648352,10,59,0,0,0,0,3,0.028846153846153848,1,2,0.02127659574468085,4,0.07142857142857142,5,1,1,9,0.037037037037037035,10,0.021739130434782608,0,0,0,0,0,0,1,0.08333333333333333,80,58,55,2,2,1,178,0.045454545454545456,3,0,0,0,0,0,8,2,0,7,0,0,17,6.8,0,0,0,0,-26,14,5,44,0,0,0,0,53,1,0,1,0,0,0,0,0,0,0.060835275799036026,Paddy Dow,0,16046,17,Carlton,2021,14,0
13,0.02736842105263158,7,0.029535864978902954,13,0.045454545454545456,26,0.03416557161629435,19,73,0,0,2,0.11764705882352941,7,0.06666666666666667,2,7,0.0707070707070707,4,0.0625,2,1,0,9,0.03409090909090909,18,0.036885245901639344,1,0.037037037037037035,1,0.058823529411764705,1,0,0,0,94,117,113,1,3,6,399,0.013513513513513514,7,1,0,0,1,1,9,7,0,5,4,0,22,16.7,3,2,0.047619047619047616,1,-1,10,8,58,0,0,0,0,163,1,0,1,0,0,0,0,0,0,1.074210524559021,Jack Crisp,0,15977,10,Collingwood,2021,6,0
14,0.030042918454935622,7,0.03056768558951965,2,0.008968609865470852,16,0.023222060957910014,14,88,0,0,0,0,0,0,3,4,0.039603960396039604,0,0,4,0,0,0,0,13,0.029885057471264367,0,0,1,0.038461538461538464,3,0,1,0.08333333333333333,88,67,65,0,0,5,553,0.021897810218978103,3,0,0,0,0,0,1,12,0,0,2,0,5,8.9,1,0,0,3,19,10,11,76,0,0,0,0,58,0,1,0,0,0,1,0,0,0,0.06653086841106415,Jack Lukosius,0,16080,21,Gold Coast,2021,12,0
8,0.018691588785046728,3,0.016042780748663103,8,0.023952095808383235,16,0.02099737532808399,13,81,0,0,0,0,3,0.03225806451612903,3,2,0.018691588785046728,1,0.014285714285714285,3,1,1,6,0.02247191011235955,9,0.018907563025210083,1,0.045454545454545456,0,0,2,0,0,0,73,59,72,0,1,2,200,0.025974025974025976,7,0,0,2,0,0,13,5,0,4,2,0,16,9.1,0,0,0,2,-30,5,7,47,0,0,0,0,4,1,0,0,0,1,0,0,0,0,-0.035522039979696274,Atu Bosenavulagi,0,15919,5,North Melbourne,2021,39,0
7,0.016548463356973995,7,0.03684210526315789,4,0.017699115044247787,11,0.01694915254237288,11,100,0,0,0,0,1,0.008771929824561403,5,1,0.010309278350515464,0,0,2,1,1,2,0.00796812749003984,9,0.023622047244094488,1,0.05,0,0,8,0,0,0,96,52,75,0,0,3,299,0,7,0,3,5,0,0,5,7,0,1,4,0,5,11.8,2,0,0,7,-1,14,11,80,0,0,0,0,115,1,0,0,0,0,0,0,0,0,-0.0015325882704928517,Harris Andrews,0,15885,2,Brisbane Lions,2021,37,0
12,0.027586206896551724,9,0.04326923076923077,2,0.0061162079510703364,14,0.01837270341207349,9,64,2,0.08,2,0.08695652173913043,0,0,0,5,0.04672897196261682,0,0,3,4,1,5,0.019230769230769232,9,0.018367346938775512,1,0.03125,3,0.09375,1,0,3,0.2,98,82,85,0,0,10,316,0.022058823529411766,0,0,0,0,6,3,0,7,0,0,0,4,10,3.8,0,6,0.10909090909090909,1,15,18,13,96,0,0,0,0,91,0,1,0,1,0,0,0,0,0,0.012977411970496178,Matt Taberner,0,15910,4,Fremantle,2021,18,0
5,0.011655011655011656,1,0.008130081300813009,3,0.010830324909747292,8,0.0113314447592068,6,75,0,0,0,0,3,0.021739130434782608,1,3,0.028037383177570093,0,0,1,0,1,4,0.012012012012012012,4,0.011111111111111112,0,0,0,0,1,0,0,0,75,33,36,0,0,1,165,0.011560693641618497,5,0,0,0,0,0,13,3,0,4,1,0,15,7.4,1,0,0,1,52,9,17,111,0,0,0,0,78,0,1,0,0,0,1,0,0,0,0.010496356524527073,Callum Ah Chee,0,16037,16,Brisbane Lions,2021,20,0
7,0.01699029126213592,3,0.02,8,0.03187250996015936,15,0.02262443438914027,8,53,0,0,0,0,4,0.03007518796992481,4,3,0.025423728813559324,3,0.034482758620689655,4,1,2,8,0.028268551236749116,7,0.0196078431372549,1,0.034482758620689655,0,0,4,0,0,0,90,81,96,0,3,6,314,0.04,3,1,0,2,2,0,6,4,2,5,2,0,12,13.5,5,0,0,4,38,11,19,125,0,0,0,0,77,0,1,0,0,0,0,0,1,0,-0.06180102378129959,Oscar McInerney,0,16100,23,Brisbane Lions,2021,44,0
12,0.028037383177570093,6,0.029850746268656716,6,0.021660649819494584,18,0.02553191489361702,15,83,0,0,0,0,1,0.008264462809917356,2,1,0.01020408163265306,1,0.014925373134328358,3,1,1,9,0.033962264150943396,9,0.02102803738317757,3,0.1,0,0,3,0,0,0,90,68,88,0,1,3,125,0.015503875968992248,9,0,0,2,0,0,5,9,0,5,5,0,11,10.6,1,0,0,1,-28,11,12,83,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0.02258441224694252,Tom Doedee,0,15985,11,Adelaide,2021,16,0
12,0.02708803611738149,4,0.020202020202020204,4,0.012698412698412698,16,0.021108179419525065,12,75,1,0.05263157894736842,0,0,2,0.019417475728155338,1,2,0.01818181818181818,2,0.034482758620689655,3,0,1,4,0.01606425702811245,11,0.022357723577235773,0,0,0,0,0,0,2,0.14285714285714285,84,67,76,1,1,8,382,0.02962962962962963,1,1,0,0,1,0,10,8,1,4,1,0,22,16.1,2,1,0.017241379310344827,0,67,16,15,106,0,0,0,0,8,0,1,0,0,0,0,0,0,1,0.04804781824350357,Xavier O'Halloran,0,15931,7,Greater Western Sydney,2021,15,0
10,0.023255813953488372,2,0.00966183574879227,3,0.008670520231213872,13,0.01675257731958763,6,46,0,0,0,0,5,0.046296296296296294,0,4,0.03773584905660377,1,0.014705882352941176,3,1,0,4,0.014760147601476014,9,0.01818181818181818,0,0,0,0,0,0,1,0.1,72,63,50,0,1,3,237,0.03759398496240601,1,1,0,0,2,0,8,3,2,3,0,0,31,8.6,1,0,0,0,11,14,9,68,0,0,0,0,94,0,1,0,1,0,0,0,0,0,-0.024057717993855476,Alex Neal-Bullen,0,16030,15,Melbourne,2021,34,0
6,0.0136986301369863,3,0.016574585635359115,8,0.028268551236749116,14,0.019417475728155338,9,64,0,0,0,0,5,0.04716981132075472,0,5,0.04424778761061947,0,0,1,0,0,7,0.024390243902439025,7,0.016908212560386472,0,0,0,0,0,0,0,0,75,63,76,0,0,3,170,0.006578947368421052,2,1,0,0,0,0,10,2,4,7,0,0,18,5.2,0,0,0,0,49,15,13,93,0,0,0,0,49,0,1,0,1,0,0,0,0,0,0.03727211430668831,Rhys Mathieson,0,15933,7,Brisbane Lions,2021,13,0
11,0.026634382566585957,4,0.02185792349726776,5,0.016835016835016835,16,0.022535211267605635,14,88,3,0.11538461538461539,1,0.08333333333333333,2,0.018867924528301886,0,1,0.009523809523809525,1,0.013157894736842105,2,1,0,6,0.023076923076923078,9,0.020689655172413793,0,0,1,0.041666666666666664,0,0,1,0.05555555555555555,85,83,97,0,1,6,214,0.022222222222222223,1,2,0,0,2,0,1,10,2,4,0,2,12,13.9,1,4,0.0851063829787234,0,-64,6,8,54,0,0,0,0,126,1,0,0,0,0,1,0,0,0,-0.02462482452392578,Travis Colyer,0,16086,21,Fremantle,2021,43,0
16,0.03619909502262444,6,0.028708133971291867,20,0.06269592476489028,36,0.04730617608409987,29,81,1,0.037037037037037035,0,0,5,0.052083333333333336,0,4,0.038461538461538464,10,0.16129032258064516,7,2,3,17,0.06181818181818182,20,0.041237113402061855,0,0,0,0,1,0,1,0.05,81,125,120,6,4,7,310,0.034722222222222224,4,1,0,0,0,0,8,11,0,11,0,0,18,15.4,2,1,0.02,1,-30,10,11,76,0,1,3,0,169,1,0,1,0,0,0,0,0,0,1.4519912004470825,Rory Laird,0,15955,9,Adelaide,2021,3,1
10,0.022935779816513763,2,0.009900990099009901,7,0.02456140350877193,17,0.023578363384188627,12,71,0,0,0,0,2,0.02040816326530612,1,3,0.03125,3,0.037037037037037035,5,1,2,5,0.018518518518518517,10,0.022675736961451247,1,0.04,0,0,1,0,0,0,90,53,59,1,2,1,209,0.025210084033613446,5,0,0,2,0,0,13,6,0,3,1,0,19,7.3,0,0,0,1,-69,13,3,31,0,0,0,0,115,1,0,0,0,1,0,0,0,0,0.01587078720331192,James Aish,0,16052,18,Fremantle,2021,25,0
14,0.03263403263403263,4,0.032520325203252036,11,0.039711191335740074,25,0.03541076487252125,21,84,0,0,0,0,2,0.014492753623188406,2,5,0.04672897196261682,0,0,2,2,0,9,0.02702702702702703,13,0.03611111111111111,1,0.043478260869565216,0,0,2,1,0,0,84,86,97,0,0,2,571,0.046242774566473986,12,0,0,3,0,0,6,12,0,8,1,0,11,16.1,1,0,0,2,52,9,17,111,0,0,0,0,278,0,1,0,0,0,0,0,0,0,-0.02518277056515217,Grant Birchall,0,16037,16,Brisbane Lions,2021,39,0
15,0.035211267605633804,5,0.026041666666666668,9,0.03879310344827586,24,0.0364741641337386,17,71,0,0,2,0.1,4,0.04597701149425287,4,6,0.06521739130434782,7,0.09859154929577464,0,2,0,11,0.044897959183673466,12,0.03007518796992481,0,0,0,0,1,1,0,0,77,98,111,2,5,3,496,0.016260162601626018,3,1,0,1,0,0,14,9,1,6,0,0,22,11.9,2,2,0.044444444444444446,1,-16,16,8,64,0,0,0,0,70,1,0,1,0,0,0,0,0,0,0.6399406790733337,Adam Cerra,0,16038,16,Fremantle,2021,8,0
7,0.016706443914081145,6,0.037037037037037035,2,0.007067137809187279,9,0.01282051282051282,4,44,0,0,2,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,5,0.01773049645390071,4,0.01020408163265306,2,0.08695652173913043,3,0.10344827586206896,0,0,1,0.06666666666666667,30,45,44,0,0,3,88,0.007462686567164179,1,0,0,0,1,0,0,4,2,3,0,3,4,3.6,1,2,0.03636363636363636,0,3,17,11,83,0,0,0,0,112,0,1,0,0,0,1,0,0,0,-0.03843566030263901,Isaac Heeney,0,15902,4,Sydney,2021,42,0
7,0.015909090909090907,5,0.022935779816513763,7,0.02127659574468085,14,0.018205461638491547,11,79,1,0.05263157894736842,0,0,0,0,0,1,0.010309278350515464,0,0,2,0,0,1,0.004149377593360996,13,0.025048169556840076,0,0,0,0,0,0,0,0,42,56,45,0,0,2,62,0.02830188679245283,0,0,0,0,0,0,5,5,1,1,0,0,8,3.7,0,1,0.023809523809523808,0,5,9,10,69,0,0,0,0,12,0,1,1,0,0,0,0,0,0,0.01005838718265295,Charlie Constable,0,15901,3,Geelong,2021,29,0
8,0.018691588785046728,4,0.018867924528301886,13,0.04498269896193772,21,0.029288702928870293,16,76,0,0,1,0.05,5,0.052083333333333336,1,2,0.020618556701030927,2,0.03389830508474576,0,1,0,7,0.029288702928870293,13,0.028077753779697623,0,0,1,0.03333333333333333,0,1,0,0,80,84,81,2,0,2,129,0.016,4,2,0,0,0,0,6,4,0,5,0,0,23,8.4,0,1,0.02040816326530612,0,-32,15,8,63,0,1,0,0,151,1,0,1,0,0,0,0,0,0,-0.127770334482193,Jarryd Lyons,0,16047,17,Brisbane Lions,2021,45,0
11,0.023454157782515993,9,0.04225352112676056,4,0.014925373134328358,15,0.0203527815468114,12,80,0,0,0,0,2,0.01904761904761905,4,1,0.008928571428571428,0,0,4,1,3,9,0.03409090909090909,5,0.011061946902654867,5,0.19230769230769232,0,0,10,0,0,0,98,68,100,0,0,0,157,0.014184397163120567,12,0,2,9,0,0,6,9,0,3,7,0,7,15,0,0,0,9,49,18,17,120,0,0,2,0,131,0,1,0,0,0,0,0,0,0,0.9818381071090698,Harris Andrews,0,16063,19,Brisbane Lions,2021,5,0
12,0.024640657084188913,7,0.028225806451612902,4,0.014084507042253521,16,0.020752269779507133,11,69,0,0,1,0.0625,2,0.020202020202020204,1,1,0.009615384615384616,1,0.014084507042253521,2,0,1,3,0.011194029850746268,13,0.026694045174537988,1,0.027777777777777776,0,0,1,0,0,0,73,71,51,0,1,2,252,0.013888888888888888,1,0,1,1,0,0,7,7,0,2,1,0,10,4.1,0,1,0.02564102564102564,1,54,9,14,93,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0.05610986799001694,Miles Bergman,0,15928,6,Port Adelaide,2021,18,0
3,0.006578947368421052,3,0.011450381679389313,2,0.007168458781362007,5,0.006802721088435374,5,100,2,0.14285714285714285,0,0,0,0,0,0,0,0,0,2,1,1,2,0.009569377990430622,3,0.005703422053231939,1,0.05555555555555555,1,0.043478260869565216,2,0,0,0,92,32,44,0,0,3,56,0.008403361344537815,0,0,0,0,2,0,1,3,0,0,0,0,5,4.6,0,2,0.05128205128205128,2,-20,6,6,42,0,0,0,0,48,1,0,0,1,0,0,0,0,0,0.0899859070777893,Nick Larkey,0,16072,20,North Melbourne,2021,16,0
16,0.037914691943127965,12,0.06486486486486487,7,0.022364217252396165,23,0.031292517006802724,14,61,1,0.04,6,0.2857142857142857,2,0.017857142857142856,0,3,0.02830188679245283,1,0.014084507042253521,1,1,1,9,0.033210332103321034,14,0.03070175438596491,2,0.08333333333333333,5,0.21739130434782608,2,0,0,0,82,116,112,0,1,12,398,0.015151515151515152,2,2,0,0,3,3,2,8,4,6,0,4,10,8.5,1,7,0.12962962962962962,0,-9,11,12,83,0,0,6,0,55,1,0,0,0,0,1,0,0,0,1.2847789525985718,Jack Higgins,0,15998,12,St Kilda,2021,3,1
9,0.02050113895216401,9,0.03879310344827586,5,0.0165016501650165,14,0.018867924528301886,10,71,1,0.04,1,0.0625,0,0,1,2,0.020202020202020204,1,0.017857142857142856,5,0,3,5,0.021929824561403508,8,0.015444015444015444,3,0.125,2,0.06666666666666667,2,0,0,0,75,66,62,0,1,5,136,0.03875968992248062,0,0,0,0,4,3,2,6,0,1,0,0,5,2.3,1,2,0.04081632653061224,2,-38,10,9,64,0,0,0,0,29,1,0,0,0,0,1,0,0,0,0.11609786748886108,Darcy Cameron,0,16104,23,Collingwood,2021,14,0
14,0.03036876355748373,8,0.039603960396039604,4,0.015384615384615385,18,0.024965325936199722,16,89,2,0.07142857142857142,2,0.14285714285714285,3,0.023622047244094488,1,3,0.027777777777777776,1,0.012987012987012988,0,2,0,4,0.015384615384615385,14,0.03146067415730337,1,0.045454545454545456,3,0.10344827586206896,1,0,0,0,85,102,107,1,0,8,346,0.030534351145038167,1,3,0,0,3,0,3,12,0,1,1,0,17,11.7,0,4,0.07407407407407407,1,-37,10,11,76,0,0,0,0,21,1,0,1,0,0,0,0,0,0,0.16397829353809357,Dylan Moore,0,15983,11,Hawthorn,2021,9,0
1,0.002398081534772182,1,0.0056179775280898875,3,0.010869565217391304,4,0.005772005772005772,3,75,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.003663003663003663,3,0.007159904534606206,0,0,0,0,2,0,0,0,26,12,18,0,0,0,45,0.007518796992481203,1,0,0,1,0,0,2,1,0,1,0,0,2,1.2,0,0,0,2,-28,11,9,65,0,0,0,0,11,1,0,0,0,0,0,0,0,0,6.471050437539816e-4,Tobe Watson,0,16002,12,Fremantle,2021,30,0
13,0.03282828282828283,1,0.006535947712418301,18,0.05863192182410423,31,0.044096728307254626,24,77,0,0,1,0.06666666666666667,3,0.023622047244094488,1,6,0.05714285714285714,12,0.1518987341772152,6,2,4,19,0.06690140845070422,12,0.0297029702970297,0,0,0,0,2,0,1,0.07142857142857142,84,81,131,2,10,4,427,0.0234375,1,0,0,0,0,0,10,9,1,16,0,0,24,20,1,1,0.019230769230769232,0,49,15,15,105,1,1,7,0,178,0,1,1,0,0,0,0,0,0,2.5331363677978516,Jack Macrae,0,16071,20,Western Bulldogs,2021,1,3
6,0.013986013986013986,0,0,5,0.015151515151515152,11,0.014492753623188406,8,73,0,0,0,0,6,0.05660377358490566,3,1,0.009259259259259259,0,0,3,1,0,4,0.015384615384615385,4,0.00816326530612245,0,0,0,0,0,0,1,0.05555555555555555,83,53,44,0,0,3,180,0.027777777777777776,6,0,0,0,0,0,13,3,0,3,0,0,15,6.9,1,0,0,0,-18,6,11,72,0,0,0,0,102,1,0,0,0,0,0,0,0,0,0.015569480136036873,Sam J. Reid,0,16031,15,Greater Western Sydney,2021,15,0
7,0.0171990171990172,4,0.038834951456310676,1,0.003436426116838488,8,0.011461318051575931,5,63,0,0,0,0,3,0.022388059701492536,0,3,0.030612244897959183,0,0,1,0,0,0,0,7,0.01928374655647383,0,0,0,0,1,0,0,0,83,47,45,0,0,1,183,0.013245033112582781,0,1,0,0,0,0,8,4,0,0,0,2,27,6,0,0,0,0,-10,11,10,71,0,0,0,0,16,1,0,0,1,0,0,0,0,0,0.004648139700293541,James Bell,0,16029,15,Sydney,2021,22,0
7,0.016055045871559634,4,0.019801980198019802,6,0.021052631578947368,13,0.018030513176144243,6,46,0,0,0,0,4,0.04081632653061224,0,1,0.010416666666666666,1,0.012345679012345678,2,1,1,4,0.014814814814814815,9,0.02040816326530612,0,0,0,0,0,0,0,0,75,60,48,0,1,3,212,0.008403361344537815,1,0,0,0,2,0,13,4,0,2,0,0,16,-1.6,1,1,0.019230769230769232,0,-69,13,3,31,0,0,0,0,99,1,0,0,0,0,0,0,0,1,-0.016763223335146904,Blake Acres,0,16052,18,Fremantle,2021,42,0
13,0.02869757174392936,5,0.019762845849802372,9,0.02903225806451613,22,0.028833551769331587,21,96,0,0,0,0,3,0.038461538461538464,1,2,0.019417475728155338,0,0,1,2,0,6,0.024489795918367346,18,0.03435114503816794,1,0.043478260869565216,0,0,6,4,0,0,72,86,123,0,0,3,170,0.0196078431372549,6,0,0,0,0,0,10,13,0,3,1,0,13,12.5,0,0,0,4,-29,7,7,49,0,0,0,0,123,1,0,0,0,1,0,0,0,0,-0.2876569628715515,Jarman Impey,0,15890,2,Hawthorn,2021,45,0
5,0.011441647597254004,2,0.0111731843575419,6,0.02608695652173913,11,0.01649175412293853,10,91,0,0,0,0,2,0.014814814814814815,3,0,0,0,0,2,2,1,4,0.014598540145985401,6,0.015748031496062992,0,0,0,0,1,0,0,0,75,40,50,0,0,3,142,0.008,6,0,0,0,0,0,3,4,0,3,1,0,3,5.1,2,0,0,1,-22,12,11,78,0,0,0,0,11,1,0,0,0,0,0,0,0,0,-0.0018229824490845203,Liam Stocker,0,15986,11,Carlton,2021,30,0
13,0.029411764705882353,9,0.04390243902439024,3,0.01048951048951049,16,0.02197802197802198,15,94,0,0,0,0,1,0.00847457627118644,5,0,0,0,0,0,1,0,4,0.014760147601476014,11,0.02466367713004484,1,0.04,0,0,6,0,0,0,94,77,77,0,0,0,166,0.015267175572519083,6,0,0,4,0,0,5,12,0,2,2,0,5,8.5,0,0,0,6,2,12,9,66,0,0,0,1,180,0,1,0,0,0,0,0,0,0,-0.17079508304595947,Tom Jonas,0,16097,23,Port Adelaide,2021,45,0
15,0.02912621359223301,7,0.024822695035460994,3,0.01171875,18,0.023346303501945526,13,72,0,0,0,0,2,0.0273972602739726,7,0,0,0,0,2,1,1,5,0.021367521367521368,13,0.024574669187145556,1,0.043478260869565216,0,0,4,0,0,0,76,78,91,0,0,2,251,0.023809523809523808,8,0,1,3,0,0,8,11,0,3,3,0,11,10.7,1,0,0,4,25,11,12,83,0,0,0,0,139,0,1,0,0,1,0,0,0,0,0.018575897440314293,Jeremy McGovern,0,15883,1,West Coast,2021,22,0
16,0.035398230088495575,14,0.07106598984771574,10,0.03787878787878788,26,0.036312849162011177,21,81,0,0,0,0,0,0,4,2,0.019230769230769232,1,0.014285714285714285,2,0,1,7,0.026119402985074626,20,0.046189376443418015,1,0.043478260869565216,0,0,4,1,0,0,80,107,118,1,0,1,334,0.027777777777777776,14,0,2,4,0,0,3,14,0,5,9,0,3,13.9,0,0,0,3,0,10,14,94,0,0,4,0,154,0,0,0,0,0,0,0,0,0,0.6714484095573425,Nick Haynes,0,16017,13,Greater Western Sydney,2021,5,0
16,0.038834951456310676,4,0.028169014084507043,10,0.032679738562091505,26,0.036211699164345405,20,77,2,0.07407407407407407,0,0,3,0.022222222222222223,0,7,0.0660377358490566,4,0.04878048780487805,3,2,1,11,0.038869257950530034,17,0.0407673860911271,0,0,0,0,5,0,2,0.10526315789473684,87,103,128,3,1,6,589,0.055944055944055944,0,0,0,0,1,0,13,13,2,6,0,0,18,21.2,1,3,0.06521739130434782,1,19,6,15,96,1,1,8,1,154,0,1,1,0,0,0,0,0,0,2.3828072547912598,Marcus Bontempelli,0,15952,9,Western Bulldogs,2021,1,3
11,0.026634382566585957,9,0.04918032786885246,9,0.030303030303030304,20,0.028169014084507043,18,90,0,0,0,0,1,0.009433962264150943,4,0,0,0,0,4,2,2,8,0.03076923076923077,11,0.02528735632183908,1,0.05263157894736842,0,0,15,0,0,0,100,78,123,0,0,2,197,0.02962962962962963,11,0,1,6,0,0,4,9,0,6,3,0,4,25.5,0,0,0,14,64,10,18,118,0,0,5,0,133,0,1,0,0,0,0,0,0,0,1.244549036026001,Harris Andrews,0,16086,21,Brisbane Lions,2021,4,0
10,0.023474178403755867,9,0.04433497536945813,4,0.013245033112582781,14,0.019230769230769232,11,79,0,0,0,0,0,0,3,0,0,0,0,4,0,1,6,0.023529411764705882,9,0.018907563025210083,3,0.15789473684210525,0,0,8,0,0,0,85,62,71,0,0,2,160,0.030303030303030304,8,0,1,6,0,0,5,8,0,3,4,0,8,12.3,2,0,0,7,39,9,19,123,0,0,0,0,182,0,1,0,0,0,0,0,0,0,0.03794516623020172,Dylan Grimes,0,16000,12,Richmond,2021,17,0
11,0.024719101123595506,4,0.024691358024691357,2,0.007575757575757576,13,0.018335684062059238,7,54,0,0,0,0,2,0.014814814814814815,0,3,0.025210084033613446,1,0.011494252873563218,2,1,0,4,0.012944983818770227,9,0.023017902813299233,1,0.037037037037037035,0,0,1,0,0,0,87,58,39,0,1,1,268,0.0196078431372549,3,1,0,1,0,0,10,5,0,2,1,0,22,6,0,0,0,1,-18,13,12,85,0,0,0,0,9,1,0,0,0,0,0,0,0,1,-0.0019038835307583213,Matthew Cottrell,0,15923,6,Carlton,2021,31,0
6,0.014285714285714285,6,0.03314917127071823,3,0.011583011583011582,9,0.013254786450662739,7,78,2,0.06896551724137931,1,0.05,1,0.009708737864077669,0,0,0,0,0,4,1,2,4,0.015267175572519083,6,0.014634146341463415,3,0.10344827586206896,4,0.13333333333333333,0,0,1,0.045454545454545456,89,55,72,0,0,5,74,0.023622047244094488,0,1,0,0,7,2,0,4,0,0,0,3,6,6.4,0,3,0.05555555555555555,0,16,11,16,107,0,0,0,0,61,0,1,0,0,0,1,0,0,0,0.0029297927394509315,Aaron Naughton,0,15945,8,Western Bulldogs,2021,29,0
16,0.0367816091954023,11,0.059782608695652176,3,0.010238907849829351,19,0.0260989010989011,18,95,0,0,0,0,1,0.009259259259259259,7,0,0,2,0.02666666666666667,0,1,0,4,0.01486988847583643,14,0.032407407407407406,0,0,0,0,4,0,0,0,86,92,101,0,2,6,269,0.023255813953488372,5,0,0,1,0,0,7,15,0,2,2,0,9,10.1,1,0,0,3,2,6,14,90,0,1,0,0,99,0,1,1,0,0,0,0,0,0,0.06996770203113556,Callum Mills,0,15934,7,Sydney,2021,12,0
7,0.01715686274509804,4,0.023255813953488372,15,0.04043126684636118,22,0.028241335044929396,19,86,0,0,1,0.058823529411764705,2,0.015625,0,3,0.02564102564102564,1,0.016129032258064516,4,1,2,5,0.01824817518248175,16,0.03285420944558522,0,0,0,0,2,2,1,0.05263157894736842,72,67,69,0,1,5,336,0.006535947712418301,7,0,1,1,0,0,6,5,0,4,1,0,7,10.2,2,1,0.0196078431372549,2,1,8,14,92,0,0,1,0,8,0,1,0,0,1,0,0,0,0,-0.009545058012008667,Changkuoth Jiath,0,15879,1,Hawthorn,2021,33,0
4,0.008830022075055188,2,0.008888888888888889,4,0.012121212121212121,8,0.010217113665389528,6,75,0,0,1,0.07142857142857142,1,0.008928571428571428,0,3,0.030612244897959183,0,0,1,0,0,3,0.011494252873563218,7,0.013084112149532711,0,0,1,0.045454545454545456,2,0,0,0,81,31,31,0,0,4,170,0.0072992700729927005,1,1,0,0,4,1,0,3,0,1,0,1,3,4.2,0,1,0.022222222222222223,0,-38,12,8,60,0,0,0,0,2,1,0,0,0,0,1,0,0,0,-0.002777651883661747,Emerson Jeka,0,15944,8,Hawthorn,2021,26,0
